,sale_id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition_build,sqft_above,sqft_basement,yr_built,yr_renovated
1332,1332,4.0,2.25,3720,12384,1.0,0,2,5,1860,1860,1970,0
1333,1333,2.0,1.75,1370,5125,1.0,0,0,5,1370,0,1944,0
1334,1334,4.0,2.5,2961,12146,2.0,0,0,3,2961,0,1998,2006
1335,1335,3.0,2.25,2090,12112,2.0,0,0,3,2090,0,1983,2009
1336,1336,3.0,2.5,2600,7210,2.0,0,0,3,2600,0,1989,0
1337,1337,3.0,2.25,1870,9000,1.0,0,0,3,1440,430,1978,0
1338,1338,4.0,2.5,2620,9873,2.0,0,0,3,2620,0,1987,2000
1339,1339,3.0,2.5,2430,54059,2.0,0,0,3,2430,0,1987,2000
1340,1340,3.0,1.75,1340,16480,1.0,0,0,4,1340,0,1968,0
1341,1341,2.0,1.0,1170,10621,1.0,0,0,3,1170,0,1963,2008
1342,1342,3.0,1.75,2000,10182,1.0,0,0,5,1400,600,1963,0
1343,1343,5.0,2.5,2070,12000,1.0,0,0,4,1340,730,1967,0
1344,1344,4.0,3.0,4590,9150,2.0,0,0,3,3490,1100,1981,2013
1345,1345,5.0,1.0,2550,4623,2.5,0,0,4,2550,0,1905,0
1346,1346,3.0,1.0,1060,9600,1.0,0,0,4,1060,0,1962,0
1347,1347,2.0,1.75,1220,5000,1.0,0,0,5,860,360,1921,0
1348,1348,4.0,2.25,1790,7203,1.0,0,0,4,1110,680,1973,0
1349,1349,3.0,2.0,2060,4040,1.0,0,0,4,1120,940,1947,1988
1350,1350,2.0,2.5,1140,1182,3.0,0,0,3,1140,0,2007,0
1351,1351,4.0,2.5,2870,12648,2.0,0,0,4,2870,0,1986,0
1352,1352,6.0,1.5,2550,33740,1.0,0,0,4,1750,800,1958,1972
1353,1353,4.0,3.5,2790,10125,1.5,0,0,5,2790,0,1985,0
1354,1354,3.0,1.0,1110,7962,1.0,0,0,3,1110,0,1962,2003
1355,1355,2.0,1.0,940,5375,1.0,0,0,4,940,0,1952,0
1356,1356,3.0,1.75,2880,18296,1.0,0,0,3,1580,1300,1958,2004
1357,1357,3.0,1.5,1200,4800,1.0,0,0,4,1200,0,1962,0
1358,1358,3.0,1.0,1030,4958,1.0,0,0,5,1030,0,1952,1998
1359,1359,2.0,2.5,1240,2689,2.0,0,0,3,1240,0,1986,0
1360,1360,3.0,2.0,1200,9566,1.0,0,0,3,1200,0,1995,0
1361,1361,3.0,3.25,2780,4002,2.0,0,0,3,2780,0,2009,0
1362,1362,3.0,2.25,1765,7652,2.0,0,0,3,1765,0,1996,0
1363,1363,4.0,2.5,1960,14242,1.0,0,1,4,1290,670,1958,1972
1364,1364,2.0,2.5,2680,11214,1.0,0,0,3,2680,0,2006,0
1365,1365,3.0,2.0,1410,7622,1.0,0,0,4,1410,0,1983,0
1366,1366,4.0,2.5,2240,3712,2.0,0,0,3,2240,0,2014,0
1367,1367,4.0,2.75,3120,7644,2.0,0,0,3,3120,0,2010,0
1368,1368,3.0,2.25,1450,4706,2.0,0,0,3,1450,0,2009,0
1369,1369,3.0,3.0,2340,5002,2.0,0,0,3,2340,0,2013,1923
1370,1370,5.0,2.75,2481,4045,2.0,0,0,3,2481,0,2014,0
1371,1371,3.0,3.25,1530,1602,2.0,0,0,3,1140,390,2013,1923
1372,1372,3.0,2.25,1250,7500,1.0,0,0,5,1250,0,1942,0
1373,1373,1.0,0.75,560,12120,1.0,0,0,3,560,0,1967,2011
1374,1374,4.0,1.75,2200,7475,1.0,0,0,5,1100,1100,1955,0
1375,1375,3.0,1.75,1460,10584,1.0,0,0,3,990,470,1997,0
1376,1376,3.0,1.5,1650,9380,1.0,0,0,5,1130,520,1978,0
1377,1377,5.0,2.5,3200,17204,1.0,0,0,3,2160,1040,1952,2008
1378,1378,3.0,2.25,2560,41346,2.0,0,0,3,2560,0,1986,0
1379,1379,3.0,2.25,2080,4252,1.5,0,0,3,1550,530,2003,0
1380,1380,3.0,1.0,1070,7140,1.0,0,0,3,1070,0,1989,0
1381,1381,3.0,1.75,2190,12626,2.0,0,0,4,2190,0,1978,2000
1382,1382,3.0,1.5,2060,15837,1.5,0,0,3,2060,0,1903,2005
1383,1383,3.0,1.75,2640,8000,1.0,0,3,4,1320,1320,1960,2001
1384,1384,3.0,2.5,1720,8755,1.0,0,0,3,1000,720,1983,2009
1385,1385,5.0,3.5,3880,13885,2.0,0,3,4,2540,1340,1979,0
1386,1386,2.0,1.0,960,4920,1.0,0,0,3,960,0,1942,1999
1387,1387,3.0,2.5,2340,59058,1.0,0,0,3,2340,0,1985,0
1388,1388,3.0,2.5,2660,13367,2.0,0,2,3,2660,0,1992,0
1389,1389,3.0,1.75,2090,4725,2.0,0,0,3,1610,480,1947,2013
1390,1390,3.0,2.5,1820,4910,2.0,0,0,3,1820,0,1993,0
1391,1391,4.0,2.5,2310,8030,2.0,0,0,3,2310,0,1978,0
1392,1392,3.0,1.0,920,14400,1.0,0,0,4,920,0,1977,0
1393,1393,1.0,1.0,790,13062,1.0,0,0,3,790,0,1942,1999
1394,1394,2.0,1.75,1500,6800,1.0,0,0,4,910,590,1942,1982
1395,1395,3.0,1.0,1240,11108,1.0,0,0,4,1240,0,1952,0
1396,1396,4.0,2.5,2730,36183,2.0,0,0,3,2730,0,1986,0
1397,1397,3.0,1.0,1170,11000,1.0,0,0,2,1170,0,1980,0
1398,1398,5.0,3.25,3410,9088,2.0,0,3,3,2760,650,1912,1994
1399,1399,4.0,2.5,2700,9320,2.0,0,0,4,2700,0,1994,0
1400,1400,4.0,1.75,1650,7800,1.0,0,0,3,1650,0,1968,1997
1401,1401,2.0,1.0,670,2378,1.0,0,0,3,670,0,1919,2001
1402,1402,3.0,2.0,1670,7757,1.0,0,0,3,1670,0,1992,0
1403,1403,3.0,1.75,1530,10731,1.0,0,0,3,1530,0,1986,0
1404,1404,3.0,2.25,1500,7615,1.0,0,0,3,1150,350,1984,0
1405,1405,4.0,1.75,1720,7200,1.0,0,0,3,1220,500,1974,0
1406,1406,5.0,3.0,2920,11440,2.0,0,0,3,2920,0,2003,0
1407,1407,3.0,1.0,910,4500,1.0,0,0,3,910,0,1948,1994
1408,1408,3.0,1.0,1050,4160,1.0,0,0,4,1050,0,1925,1968
1409,1409,3.0,2.0,1540,7800,1.0,0,0,3,1540,0,2004,2003
1410,1410,3.0,1.0,1210,7440,1.0,0,0,3,1210,0,1949,1998
1411,1411,5.0,2.5,2650,11455,1.0,0,0,3,1400,1250,1961,2004
1412,1412,3.0,2.0,1990,3990,1.0,0,0,5,1130,860,1912,0
1413,1413,5.0,2.75,2660,8737,1.0,0,4,5,1470,1190,1969,0
1414,1414,4.0,2.5,4060,9734,1.0,0,4,3,2150,1910,1977,2004
1415,1415,5.0,2.5,2300,23345,1.0,0,0,5,1170,1130,1967,0
1416,1416,6.0,2.75,2630,16411,1.0,0,0,4,1650,980,1974,0
1417,1417,2.0,1.0,770,8149,1.0,0,0,5,770,0,1948,1985
1418,1418,4.0,2.75,3790,10669,2.0,0,0,3,3790,0,1999,0
1419,1419,4.0,2.75,2540,7210,1.0,0,0,4,1600,940,1979,0
1420,1420,4.0,2.25,2500,8500,1.0,0,0,4,1600,900,1978,2000
1421,1421,4.0,2.5,2150,7303,2.0,0,0,3,2150,0,2005,0
1422,1422,3.0,1.75,1670,9600,1.0,0,0,5,1670,0,1961,0
1423,1423,3.0,2.0,1800,12669,1.0,0,0,3,1800,0,1956,1990
1424,1424,3.0,2.5,2070,12708,2.0,0,0,3,2070,0,1996,0
1425,1425,2.0,1.0,830,2820,1.0,0,0,4,830,0,1920,0
1426,1426,3.0,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0
1427,1427,3.0,1.0,1010,5400,1.0,0,0,3,1010,0,1959,1989
1428,1428,3.0,1.5,1420,4500,1.0,0,0,3,1420,0,1959,1989
1429,1429,4.0,2.0,2120,8701,1.5,0,0,4,2120,0,1960,2001
1430,1430,4.0,1.75,2020,7029,1.0,0,0,4,1430,590,1979,0
1431,1431,3.0,2.5,1520,2208,2.0,0,0,3,1040,480,2007,0
1432,1432,2.0,1.0,820,6250,1.0,0,0,4,820,0,1922,0
1433,1433,3.0,2.5,1690,1553,2.5,0,0,3,1690,0,2007,0
1434,1434,3.0,2.0,2260,11305,1.0,0,0,3,1130,1130,1986,0
1435,1435,3.0,2.25,1830,7897,1.0,0,0,4,1290,540,1986,0
1436,1436,3.0,2.0,1350,11150,1.0,0,0,3,1110,240,1995,0
1437,1437,5.0,3.5,3280,4000,2.0,0,0,3,2440,840,2003,0
1438,1438,4.0,2.5,2770,45514,2.0,0,0,4,2770,0,1989,0
1439,1439,4.0,2.5,2770,8642,2.0,0,0,4,2770,0,1987,0
1440,1440,4.0,2.5,2460,5091,2.0,0,0,3,2460,0,2003,0
1441,1441,3.0,3.25,4720,32467,2.0,0,2,3,3190,1530,1998,2006
1442,1442,2.0,1.0,1250,8100,1.0,0,0,4,1250,0,1947,1988
1443,1443,3.0,2.0,1710,7225,2.0,0,0,4,1710,0,1988,0
1444,1444,3.0,1.75,1840,5101,1.0,0,0,5,1040,800,1952,1998
1445,1445,4.0,2.5,2000,5962,2.0,0,0,3,2000,0,1999,0
1446,1446,1.0,1.0,650,15364,1.0,0,0,4,650,0,1967,0
1447,1447,3.0,1.5,1020,9072,1.0,0,0,3,920,100,1930,1997
1448,1448,2.0,1.0,1500,18540,1.0,0,0,3,1500,0,1950,2005
1449,1449,3.0,2.5,2060,4399,2.0,0,0,3,2060,0,2007,0
1450,1450,3.0,1.5,1810,29308,1.0,0,0,3,950,860,1983,2009
1451,1451,6.0,4.5,3810,28176,1.0,0,4,5,3810,0,1969,0
1452,1452,2.0,1.75,1650,4000,1.0,0,0,4,950,700,1947,1988
1453,1453,3.0,3.25,1540,704,3.0,0,0,3,1540,0,2011,0
1454,1454,3.0,1.5,2080,5244,1.0,0,0,3,1190,890,1959,1989
1455,1455,3.0,2.25,2430,5500,2.0,0,0,3,1810,620,1989,0
1456,1456,5.0,2.0,1750,10284,1.0,0,0,4,1750,0,1943,0
1457,1457,3.0,1.75,1770,33224,1.0,0,0,4,1770,0,1968,0
1458,1458,3.0,2.5,1710,2300,2.0,0,0,3,1570,140,2005,0
1459,1459,4.0,2.25,2740,88426,2.0,0,0,3,2740,0,1991,0
1460,1460,5.0,2.5,2730,17240,1.0,0,0,5,1660,1070,1958,0
1461,1461,3.0,2.5,2437,5136,2.0,0,0,3,2437,0,2011,0
1462,1462,4.0,2.5,3290,6203,2.0,0,0,3,3290,0,2008,0
1463,1463,4.0,3.5,2910,5260,2.0,0,0,3,2910,0,2012,1912
1464,1464,3.0,2.0,1630,7599,1.0,0,0,3,1630,0,2006,0
1465,1465,4.0,3.0,4410,5104,2.0,0,0,3,3400,1010,2006,0
1466,1466,3.0,2.5,1780,1487,3.0,0,0,3,1600,180,2006,0
1467,1467,3.0,3.25,1540,1487,2.0,0,0,3,1540,0,2011,0
1468,1468,3.0,1.75,1420,1189,3.0,0,0,3,1420,0,2006,0
1469,1469,3.0,2.5,2680,9750,1.0,0,0,4,1610,1070,1979,0
1470,1470,3.0,2.0,1750,9750,1.0,0,0,3,1350,400,1961,2004
1471,1471,3.0,2.5,2170,4912,2.0,0,0,3,2170,0,2003,0
1472,1472,3.0,2.75,2390,9966,1.0,0,0,5,1360,1030,1977,0
1473,1473,4.0,2.25,2400,5350,1.5,0,0,4,1460,940,1929,0
1474,1474,3.0,1.0,1690,4250,1.0,0,0,3,1020,670,1967,2011
1475,1475,3.0,3.5,3250,6000,2.0,0,0,3,2500,750,2001,0
1476,1476,4.0,3.75,4610,40202,1.0,0,0,4,2500,2110,1980,0
1477,1477,4.0,2.75,2440,15349,2.0,0,1,4,2440,0,1957,2001
1478,1478,3.0,1.75,1290,3870,1.0,0,0,5,1290,0,1916,0
1479,1479,4.0,1.0,2000,4676,1.5,0,0,3,1250,750,1916,1986
1480,1480,3.0,1.0,1050,7500,1.0,0,0,3,1050,0,1900,2005
1481,1481,4.0,2.5,2340,3784,2.0,0,0,3,2340,0,2008,0
1482,1482,4.0,2.25,2210,7665,2.0,0,0,4,2210,0,1968,0
1483,1483,5.0,2.5,2920,5568,2.0,0,0,3,2320,600,1906,2014
1484,1484,3.0,2.75,3150,219978,2.0,0,0,4,3000,150,1990,0
1485,1485,3.0,3.5,3590,6402,2.0,0,0,3,3590,0,1999,0
1486,1486,4.0,2.5,1910,5000,2.0,0,0,3,1910,0,2005,0
1487,1487,4.0,2.75,3110,35235,2.0,0,0,4,3110,0,1983,0
1488,1488,5.0,3.0,2440,4750,1.0,0,0,3,1450,990,2006,0
1489,1489,4.0,2.25,1330,8400,1.5,0,0,3,1330,0,1962,2003
1490,1490,3.0,1.75,1460,22651,1.0,0,0,4,1460,0,1961,2001
1491,1491,6.0,4.5,3902,3880,3.0,0,4,4,2782,1120,1977,0
1492,1492,5.0,4.75,5180,17811,2.0,0,2,3,4070,1110,2001,0
1493,1493,2.0,2.5,1150,2064,2.0,0,0,3,1150,0,2004,2003
1494,1494,4.0,1.5,1920,10403,1.0,0,0,3,1370,550,1959,1989
1495,1495,3.0,2.5,2520,53143,1.5,0,0,3,2520,0,1988,2000
1496,1496,2.0,1.0,970,3400,1.0,0,0,3,970,0,1924,2011
1497,1497,5.0,2.5,2490,7666,1.0,0,0,4,1490,1000,1989,0
1498,1498,3.0,2.0,1680,8424,1.0,0,0,3,1680,0,1993,0
1499,1499,3.0,1.0,1150,4825,1.0,0,0,4,1150,0,1957,2001
1500,1500,4.0,3.0,1980,7931,1.0,0,0,4,1160,820,1983,0
1501,1501,4.0,2.25,2070,13084,1.0,0,0,4,1700,370,1967,0
1502,1502,4.0,4.25,5660,193593,2.0,0,0,3,4100,1560,2001,0
1503,1503,4.0,2.75,2420,10962,1.0,0,0,3,1530,890,1977,2004
1504,1504,4.0,2.5,2610,4781,2.0,0,0,3,2610,0,2009,0
1505,1505,4.0,3.75,2810,10840,2.0,0,2,4,2070,740,1994,0
1506,1506,3.0,2.5,1510,10384,1.0,0,0,2,1030,480,1976,0
1507,1507,3.0,1.75,1910,4800,1.0,0,0,3,1080,830,1959,1989
1508,1508,3.0,1.75,1700,51649,1.5,0,0,5,1700,0,1931,0
1509,1509,4.0,2.75,2020,10720,1.0,0,0,4,1420,600,1976,1992
1510,1510,3.0,1.75,2340,4206,1.0,0,0,5,1170,1170,1917,0
1511,1511,3.0,2.0,1463,868,3.0,0,0,3,1463,0,2003,0
1512,1512,3.0,1.0,1430,3840,1.0,0,0,3,950,480,1945,2010
1513,1513,3.0,1.5,1180,12324,1.0,0,0,3,800,380,1981,2013
1514,1514,5.0,4.5,4400,15580,2.0,0,0,3,3390,1010,2003,0
1515,1515,3.0,2.5,1610,6176,2.0,0,0,3,1610,0,1994,0
1516,1516,3.0,2.5,1480,14250,2.0,0,0,3,1480,0,1996,0
1517,1517,3.0,2.5,2670,10338,2.0,0,0,3,2670,0,1987,2000
1518,1518,4.0,1.75,1830,29110,2.0,0,0,3,1230,600,1990,2009
1519,1519,2.0,1.0,920,4095,1.0,0,0,4,920,0,1914,1945
1520,1520,3.0,1.0,1150,19200,1.0,0,0,4,1150,0,1908,0
1521,1521,2.0,1.0,1190,7408,1.0,0,0,3,830,360,1941,1994
1522,1522,4.0,3.25,4160,35654,2.0,0,0,3,2760,1400,1973,2013
1523,1523,3.0,2.5,2370,12753,2.0,0,0,3,2370,0,2001,0
1524,1524,4.0,1.75,1660,3800,1.5,0,0,3,1660,0,1926,2003
1525,1525,3.0,2.5,1480,8381,1.0,0,0,4,1480,0,1968,0
1526,1526,4.0,2.5,2390,6426,2.0,0,0,3,2390,0,1999,0
1527,1527,3.0,3.5,1690,1432,2.0,0,0,3,1360,330,2008,0
1528,1528,3.0,1.0,1010,7560,1.0,0,0,3,1010,0,1958,2004
1529,1529,4.0,3.5,3500,8547,2.0,0,0,3,2500,1000,1994,0
1530,1530,4.0,2.75,2330,7642,1.0,0,0,3,1800,530,1990,2009
1531,1531,3.0,1.5,1890,9450,1.0,0,0,3,1090,800,1957,2000
1532,1532,4.0,1.75,2000,6032,1.0,0,2,3,1300,700,1959,1989
1533,1533,3.0,1.0,1130,10650,1.0,0,0,3,1130,0,1954,2005
1534,1534,4.0,1.75,1670,9886,1.0,0,0,5,1670,0,1947,0
1535,1535,3.0,2.5,2600,5540,2.0,0,0,3,2600,0,2004,2003
1536,1536,4.0,1.75,1560,31299,1.0,0,0,4,1560,0,1965,0
1537,1537,3.0,2.0,1170,5360,1.0,0,0,3,1170,0,1919,2001
1538,1538,4.0,2.5,2100,4237,2.0,0,0,3,2100,0,2006,0
1539,1539,3.0,2.25,1710,11500,1.0,0,0,3,1210,500,1978,0
1540,1540,4.0,2.75,2420,5773,2.0,0,0,3,2420,0,2005,0
1541,1541,4.0,2.0,1370,4000,2.0,0,0,3,1370,0,1951,1994
1542,1542,4.0,2.0,2660,3900,1.5,0,0,4,1480,1180,1923,0
1543,1543,4.0,2.5,2260,3713,2.0,0,0,3,2260,0,2003,0
1544,1544,4.0,2.5,2070,4500,2.0,0,0,3,2070,0,2004,2003
1545,1545,4.0,5.25,4670,43950,2.0,0,0,3,4670,0,1989,0
1546,1546,3.0,1.0,1500,13500,1.0,0,0,4,1500,0,1968,0
1547,1547,4.0,2.5,2658,3960,2.0,0,0,3,2658,0,2014,0
1548,1548,4.0,2.5,2700,5150,2.0,0,0,3,2700,0,2007,0
1549,1549,3.0,2.25,1530,1245,2.0,0,0,3,1050,480,2014,0
1550,1550,3.0,2.5,1480,1485,2.0,0,0,3,1280,200,2007,0
1551,1551,3.0,3.0,1390,1080,2.0,0,0,3,1140,250,2006,0
1552,1552,3.0,2.5,1660,3990,2.0,0,0,3,1660,0,2009,0
1553,1553,3.0,2.5,2050,4185,2.0,0,0,3,2050,0,2011,0
1554,1554,4.0,1.0,1550,7740,1.5,0,0,3,1550,0,1954,2005
1555,1555,4.0,2.25,1900,8600,1.0,0,0,4,1900,0,1975,0
1556,1556,4.0,2.5,2820,6180,2.0,0,0,3,2050,770,2013,1923
1557,1557,2.0,1.5,1490,4080,1.0,0,0,3,930,560,1956,2001
1558,1558,3.0,1.5,1750,12500,1.0,0,0,3,1150,600,1954,2005
1559,1559,4.0,2.5,2040,6034,2.0,0,0,3,2040,0,1990,2009
1560,1560,3.0,1.5,1900,5000,1.5,0,0,3,1640,260,1926,2003
1561,1561,3.0,1.75,1910,12596,1.0,0,0,3,1340,570,1977,2004
1562,1562,3.0,1.0,1560,14333,1.0,0,0,4,1560,0,1953,1983
1563,1563,3.0,1.75,1470,6250,1.0,0,3,4,1070,400,1939,1989
1564,1564,3.0,2.5,2700,9994,1.0,0,3,4,1350,1350,1959,0
1565,1565,4.0,3.25,3450,11240,2.0,0,3,4,2430,1020,1960,2001
1566,1566,3.0,2.0,1970,9600,1.0,0,0,4,1300,670,1967,0
1567,1567,3.0,2.5,2670,12187,2.0,0,0,3,2670,0,1986,0
1568,1568,3.0,2.5,2550,13458,2.0,0,0,3,2550,0,1990,2009
1569,1569,4.0,1.0,1720,4011,1.5,0,0,4,1720,0,1904,0
1570,1570,4.0,4.0,4270,6002,2.0,0,3,3,3180,1090,2004,2003
1571,1571,3.0,1.5,2170,16600,1.0,1,2,3,1130,1040,1979,2014
1572,1572,4.0,2.5,2840,9354,2.0,0,0,3,2840,0,1990,2009
1573,1573,4.0,2.75,3270,50994,2.0,0,0,4,2720,550,1983,0
1574,1574,3.0,1.75,1480,7040,1.0,0,0,3,1480,0,1974,0
1575,1575,5.0,2.75,2440,8000,1.0,0,0,4,1240,1200,1972,0
1576,1576,4.0,2.75,2880,5750,1.5,0,0,5,1710,1170,1928,1970
1577,1577,2.0,1.0,1730,9610,1.0,0,0,3,1380,350,1962,2003
1578,1578,2.0,1.0,1260,4080,1.5,0,0,5,1260,0,1926,0
1579,1579,4.0,2.0,2230,9900,1.5,0,0,5,2230,0,1959,0
1580,1580,2.0,2.25,2460,16940,1.5,0,4,4,1930,530,1936,0
1581,1581,4.0,1.75,2050,94525,1.0,0,0,4,1250,800,1959,0
1582,1582,3.0,2.5,2030,2805,2.0,0,0,3,1720,310,2001,0
1583,1583,2.0,1.0,810,4800,1.0,0,0,3,810,0,1948,1994
1584,1584,3.0,1.0,1840,8100,1.0,0,0,4,920,920,1953,1983
1585,1585,3.0,1.5,1730,40250,2.0,0,0,4,1730,0,1983,0
1586,1586,2.0,2.0,2280,6815,1.0,0,0,3,2280,0,2002,0
1587,1587,4.0,2.5,2630,6326,2.0,0,0,3,2630,0,2008,0
1588,1588,3.0,2.25,2270,23900,1.0,0,0,3,1820,450,1975,0
1589,1589,3.0,1.75,1020,7020,1.5,0,0,4,1020,0,1953,1983
1590,1590,4.0,2.5,1990,2175,2.0,0,0,3,1680,310,2005,0
1591,1591,4.0,2.5,2680,15508,2.0,0,0,3,2680,0,1999,0
1592,1592,3.0,1.75,1980,3300,1.5,0,0,4,1140,840,1926,1993
1593,1593,3.0,2.5,2400,6975,2.0,0,0,3,2400,0,1993,0
1594,1594,2.0,1.0,780,5000,1.0,0,0,4,780,0,1943,0
1595,1595,3.0,2.0,980,5000,1.0,0,0,3,980,0,1940,1996
1596,1596,3.0,1.0,1210,103237,1.0,0,0,2,1210,0,1918,1960
1597,1597,5.0,2.5,4600,19831,1.0,0,3,3,2300,2300,1956,2013
1598,1598,3.0,2.5,1480,1961,2.0,0,0,3,1480,0,2005,0
1599,1599,4.0,1.5,1320,14250,1.0,0,0,4,1320,0,1954,1979
1600,1600,5.0,2.75,4400,18500,1.0,0,3,5,2250,2150,1963,0
1601,1601,4.0,3.5,3010,3600,2.0,0,0,3,2370,640,1999,0
1602,1602,3.0,2.0,2260,9568,1.0,0,0,3,1780,480,1985,0
1603,1603,4.0,2.0,1880,14653,2.0,0,0,3,1880,0,1978,0
1604,1604,3.0,1.75,1370,9900,1.0,0,0,4,1370,0,1983,0
1605,1605,4.0,3.0,2720,3800,2.0,0,0,5,1800,920,1919,1934
1606,1606,2.0,1.75,1740,5400,1.0,0,0,4,990,750,1946,1989
1607,1607,4.0,2.5,2560,5593,2.0,0,0,3,2560,0,2001,0
1608,1608,5.0,2.5,2690,5557,2.0,0,0,3,2690,0,2012,1912
1609,1609,4.0,3.0,3240,5562,2.0,0,0,3,3240,0,2013,1923
1610,1610,4.0,2.5,2430,4747,2.0,0,0,3,2430,0,2008,0
1611,1611,2.0,2.0,1405,1073,2.0,0,0,3,1140,265,2007,0
1612,1612,5.0,2.75,3030,7679,2.0,0,0,3,3030,0,2014,0
1613,1613,4.0,2.5,4150,8436,2.0,0,0,3,4150,0,2014,0
1614,1614,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,1985,0
1615,1615,6.0,2.5,3820,53173,1.0,0,0,4,2040,1780,1974,0
1616,1616,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,2006,0
1617,1617,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,1994,0
1618,1618,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,2007,0
1619,1619,4.0,2.25,2450,62290,2.0,0,0,3,2450,0,1976,0
1620,1620,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,2001,0
1621,1621,2.0,1.0,1440,3225,1.0,0,0,3,960,480,1915,0
1622,1622,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,1979,0
1623,1623,4.0,3.25,4420,7850,2.0,1,4,3,3150,1270,2001,0
1624,1624,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2011
1625,1625,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,2007,0
1626,1626,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,2009,0
1627,1627,3.0,1.0,1410,5060,1.0,0,0,4,910,500,1956,0
1628,1628,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,1940,1996
1629,1629,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,2006,0
1630,1630,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,1992,0
1631,1631,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,2005,0
1632,1632,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2000
1633,1633,5.0,3.5,4220,26784,1.0,0,0,3,2110,2110,1958,2006
1634,1634,4.0,2.5,4250,19387,2.0,0,2,4,3260,990,1972,0
1635,1635,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,1963,2008
1636,1636,3.0,2.5,2850,10474,1.0,0,0,4,1730,1120,1954,1979
1637,1637,3.0,3.0,2470,36445,2.0,0,0,4,2470,0,1980,0
1638,1638,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0
1639,1639,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0
1640,1640,4.0,3.0,3150,7778,2.0,0,0,3,3150,0,2000,0
1641,1641,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0
1642,1642,3.0,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0
1643,1643,2.0,2.5,1380,951,3.0,0,0,3,1380,0,2006,0
1644,1644,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0
1645,1645,3.0,1.75,1300,8800,1.0,0,0,4,1300,0,1963,0
1646,1646,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0
1647,1647,2.0,1.0,730,7528,1.0,0,0,3,730,0,1946,0
1648,1648,4.0,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0
1649,1649,4.0,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0
1650,1650,3.0,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013
1651,1651,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0
1652,1652,2.0,1.0,740,5995,1.0,0,0,4,740,0,1949,1985
1653,1653,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0
1654,1654,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000
1655,1655,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0
1656,1656,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0
1657,1657,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,2003,0
1658,1658,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006
1659,1659,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0
1660,1660,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972
1661,1661,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0
1662,1662,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999
1663,1663,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994
1664,1664,2.0,1.0,920,6600,1.0,0,0,3,920,0,1919,2003
1665,1665,2.0,1.0,800,5000,1.0,0,0,3,800,0,1906,2014
1666,1666,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998
1667,1667,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0
1668,1668,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000
1669,1669,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006
1670,1670,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0
1671,1671,3.0,2.5,2140,8925,2.0,0,0,3,2140,0,1991,0
1672,1672,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0
1673,1673,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0
1674,1674,4.0,2.5,2030,3905,1.5,0,0,4,1630,400,1926,1993
1675,1675,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,1986,0
1676,1676,2.0,1.0,910,4635,1.0,0,0,4,910,0,1905,0
